"","target_id","pval","qval","b","se_b","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq","gene_id","ensembl_gene_id"
"21","ACRV1",0.946833421190284,0.991084041859372,0.0373702518616376,0.560409645581484,2.81511328670232,1.16677093609706,0.397863954055467,-0.194484491185297,0.287355618731655,0.287355618731655,"56","ENSG00000134940"
"22","ACSM2A",0.413023800650516,0.822405450678377,0.457735526216278,0.559179666516152,2.85632149200742,0.568583869114393,0.399590639858948,-0.0433760258065363,0.282624413475848,0.282624413475848,"123876","ENSG00000183747"
"23","ACSM3",0.184093490141814,0.681394870233959,-0.489191838373029,0.368296300974099,6.17765885030456,1.321094073655,0.0471460331618564,0.248800509335317,0.0918363496770625,0.248800509335317,"6296","ENSG00000005187"
"24","ACTC1",0.519394212243609,0.864067094267972,-0.506273445618051,0.785797860306549,1.14167515619975,1.42838216685857,0.772554828456536,0.0956136960590506,0.574670503752231,0.574670503752231,"70","ENSG00000159251"
"25","ACTG1",0.350838164360209,0.794065552091486,0.212446042477017,0.227710683088386,16.4589480574582,0.319541237047067,2.60011803613559e-05,0.113105973785267,0.0740058998450968,0.113105973785267,"71","ENSG00000184009"
"26","ACTG2",0.329820583758532,0.780198997878794,-0.691832300875147,0.709953634928202,3.64757435514962,1.91828068987945,0.223211536058218,0.876499366664184,0.206836294742418,0.876499366664184,"72","ENSG00000163017"
"27","ACTR3B",0.402612732931617,0.81999501521135,-0.156666773777057,0.187184574405148,7.48886327427254,0.350612402868077,0.0125872053474785,0.0243946994870439,0.0638594816966736,0.0638594816966736,"57180","ENSG00000133627"
"28","ADAM11",0.669207968259265,0.916911322332948,-0.211574310093491,0.495217321230688,3.75886151852831,1.09207956774932,0.33689074464667,0.0189400907146688,0.198178772255654,0.198178772255654,"4185","ENSG00000073670"
"29","ADAM12",0.534229544013321,0.869930438913531,0.426972666306881,0.686934335452075,7.6484468554326,4.65725629867453,0.0384855938024006,0.991068110684109,0.0611724866270655,0.991068110684109,"8038","ENSG00000148848"
"30","ADAM21P1",0.140081183096637,0.632706425321721,-0.889906886491497,0.603126841585708,2.62140682659828,0.458027175173729,0.482863643670874,-0.170742804352738,0.310798873509822,0.310798873509822,"145241","ENSG00000235812"
"31","ADAM23",0.623980346952673,0.904391410628575,0.202886451406051,0.41387069033061,4.06890066756171,2.19251246311497,0.19724640345062,0.0877988250284264,0.176474938326986,0.176474938326986,"8745","ENSG00000114948"
"32","ADAMTS16",0.880808539029556,0.977077503720182,0.110311138546708,0.735680639956094,1.71976058383823,0.990559832753226,0.730028481681099,0.209420453151628,0.450828254332447,0.450828254332447,"170690","ENSG00000145536"
"33","ADAMTS2",0.00524213350602661,0.193103231283955,-2.45243246567298,0.878452177882464,2.26385001727291,5.3798447801838,0.749364279372523,0.934297310794264,0.359754830949206,0.934297310794264,"9509","ENSG00000087116"
"34","ADAMTS7",0.00812159320586171,0.236007520910711,0.466335283619179,0.17617684548772,7.74077427959687,0.589138987944584,0.00802310840086444,0.0420546442480514,0.0596967771685987,0.0596967771685987,"11173","ENSG00000136378"
"35","ADAMTSL3",0.384615165734222,0.811529917893279,0.33112676205735,0.380857551593145,6.18935831201524,0.584767610837674,0.0927906535345385,0.223687472877516,0.0915476570763407,0.223687472877516,"57188","ENSG00000156218"
"36","ADAP1",0.934856597905602,0.990109501249019,0.0157130860590335,0.192241771089358,8.13470417247597,0.559041305487317,0.00836577102466092,0.0722674621787715,0.0540121130292333,0.0722674621787715,"11033","ENSG00000105963"
"37","ADARB1",0.133189510236959,0.628906588246265,0.250417472866601,0.166762398218854,8.47514406762578,0.079999149499949,0.0109588544061011,0.0239434556483289,0.0497168491423435,0.0497168491423435,"104","ENSG00000197381"
